id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24
Y309,68075.695,72488.125,74785.414,78439.2,,,,,,,,,,,,,,,,,,,,
Y310,5603.74,5962.507,6313.079,6699.032,,,,,,,,,,,,,,,,,,,,
Y311,5005.588,5327.8315,5445.018,5619.6177,,,,,,,,,,,,,,,,,,,,
Y312,308593.47,329091.1,339510.97,366339.72,,,,,,,,,,,,,,,,,,,,
Y313,12358.618,13338.754,13841.242,14530.803,,,,,,,,,,,,,,,,,,,,
Y314,413825.75,444991.3,461587.5,489637.38,,,,,,,,,,,,,,,,,,,,
Y315,6263.114,7099.093,7023.866,7129.1743,,,,,,,,,,,,,,,,,,,,
Y316,42843.707,44707.96,43482.89,45915.8,,,,,,,,,,,,,,,,,,,,
Y317,16552.22,17418.502,17816.506,18783.555,,,,,,,,,,,,,,,,,,,,
Y318,66012.42,70093.29,70696.516,73843.95,,,,,,,,,,,,,,,,,,,,
Y319,14707.878,16718.664,17785.816,19393.002,,,,,,,,,,,,,,,,,,,,
Y320,3599181.2,3801572.2,3983277.0,4195183.5,,,,,,,,,,,,,,,,,,,,
Y321,4050.0554,4860.4336,4903.924,5114.242,,,,,,,,,,,,,,,,,,,,
Y322,9992.129,11067.48,11301.918,11704.829,,,,,,,,,,,,,,,,,,,,
Y323,3003.9636,3170.0798,3297.1426,3546.941,,,,,,,,,,,,,,,,,,,,
Y324,761.83014,853.3768,864.2216,904.3908,,,,,,,,,,,,,,,,,,,,
Y325,5344.2617,5857.147,6166.6323,6366.341,,,,,,,,,,,,,,,,,,,,
Y326,23184.658,25673.639,26581.65,27853.246,,,,,,,,,,,,,,,,,,,,
Y327,251009.7,255212.95,254596.9,273030.84,,,,,,,,,,,,,,,,,,,,
Y328,227225.17,238575.11,250790.55,267507.38,,,,,,,,,,,,,,,,,,,,
Y329,119922.664,126365.15,132274.58,140931.73,,,,,,,,,,,,,,,,,,,,
Y330,56683.344,59652.418,60113.867,64231.637,,,,,,,,,,,,,,,,,,,,
Y331,648140.4,671019.5,693194.9,741636.0,,,,,,,,,,,,,,,,,,,,
Y332,142849.62,153827.56,146794.05,151920.92,,,,,,,,,,,,,,,,,,,,
Y333,35411.074,37283.68,38828.715,41011.44,,,,,,,,,,,,,,,,,,,,
Y334,19462.984,21040.154,21740.83,22808.64,,,,,,,,,,,,,,,,,,,,
Y335,21195.94,22378.283,21078.1,22172.68,,,,,,,,,,,,,,,,,,,,
Y336,218663.94,234285.97,229795.2,238846.22,,,,,,,,,,,,,,,,,,,,
Y337,26738.01,28009.057,25536.049,26790.4,,,,,,,,,,,,,,,,,,,,
Y338,10778.474,11356.769,11837.951,12533.302,,,,,,,,,,,,,,,,,,,,
Y339,1921.0226,2055.6343,2098.041,2287.1812,,,,,,,,,,,,,,,,,,,,
Y340,3467.6968,3476.0015,2960.7283,3391.7434,,,,,,,,,,,,,,,,,,,,
Y341,42734.1,44758.73,42809.7,45364.973,,,,,,,,,,,,,,,,,,,,
Y342,6499.622,7131.9014,7177.7935,7525.3774,,,,,,,,,,,,,,,,,,,,
Y343,1412.6769,1476.8905,1522.2374,1639.6808,,,,,,,,,,,,,,,,,,,,
Y344,669.01306,718.8956,717.11523,766.98065,,,,,,,,,,,,,,,,,,,,
Y345,3144.1921,3420.6472,3272.632,3379.135,,,,,,,,,,,,,,,,,,,,
Y346,11621.302,12613.92,12631.028,13232.492,,,,,,,,,,,,,,,,,,,,
Y347,3592.4563,3812.4976,4014.4624,4142.9023,,,,,,,,,,,,,,,,,,,,
Y348,678.14136,707.2015,714.64984,761.4274,,,,,,,,,,,,,,,,,,,,
Y349,145.23618,172.91783,190.88948,194.78682,,,,,,,,,,,,,,,,,,,,
Y350,590.5862,601.971,598.47424,656.0709,,,,,,,,,,,,,,,,,,,,
Y351,4937.989,5227.252,5482.139,5721.8535,,,,,,,,,,,,,,,,,,,,
Y352,179413.61,192653.75,183939.48,190868.3,,,,,,,,,,,,,,,,,,,,
Y353,48165.895,50731.01,52843.973,55852.664,,,,,,,,,,,,,,,,,,,,
Y354,22180.47,23982.887,24769.812,26033.014,,,,,,,,,,,,,,,,,,,,
Y355,28492.176,30120.342,28492.008,30107.812,,,,,,,,,,,,,,,,,,,,
Y356,277856.72,296950.97,291323.78,303736.5,,,,,,,,,,,,,,,,,,,,
Y357,146926.83,154353.38,166395.75,177481.56,,,,,,,,,,,,,,,,,,,,
Y358,12723.707,13160.925,13674.658,14562.992,,,,,,,,,,,,,,,,,,,,
Y359,6730.699,6980.933,7295.6104,7774.079,,,,,,,,,,,,,,,,,,,,
Y360,12795.237,13514.026,13950.692,14829.385,,,,,,,,,,,,,,,,,,,,
Y361,180221.97,189389.86,201718.89,214735.8,,,,,,,,,,,,,,,,,,,,
Y362,19394.895,22210.576,29917.975,30844.672,,,,,,,,,,,,,,,,,,,,
Y363,6461.9077,6776.0366,6886.674,7522.5615,,,,,,,,,,,,,,,,,,,,
Y364,1510.076,1569.7722,1675.9056,1804.9299,,,,,,,,,,,,,,,,,,,,
Y365,5406.5303,5306.0903,5116.502,5802.6436,,,,,,,,,,,,,,,,,,,,
Y366,32663.076,35512.36,43079.95,45637.645,,,,,,,,,,,,,,,,,,,,
Y367,16285.322,17282.654,18901.3,20494.682,,,,,,,,,,,,,,,,,,,,
Y368,6890.8936,7226.3843,7857.495,8467.798,,,,,,,,,,,,,,,,,,,,
Y369,2400.181,2571.701,2798.389,2990.6042,,,,,,,,,,,,,,,,,,,,
Y370,2828.2712,2911.0898,3112.292,3399.3013,,,,,,,,,,,,,,,,,,,,
Y371,28339.76,29930.941,32753.229,35377.086,,,,,,,,,,,,,,,,,,,,
Y372,75527.45,73387.52,78356.22,90556.484,,,,,,,,,,,,,,,,,,,,
Y373,22484.432,22944.693,22572.55,23906.365,,,,,,,,,,,,,,,,,,,,
Y374,3607.6277,3679.8723,3839.0415,4123.1533,,,,,,,,,,,,,,,,,,,,
Y375,12274.415,12600.963,12619.679,13427.376,,,,,,,,,,,,,,,,,,,,
Y376,116275.1,115772.19,118724.06,132549.8,,,,,,,,,,,,,,,,,,,,
Y377,29670.916,30299.97,29343.643,30689.623,,,,,,,,,,,,,,,,,,,,
Y378,10021.739,10391.972,10314.411,10812.139,,,,,,,,,,,,,,,,,,,,
Y379,18838.348,19354.43,19228.951,20180.316,,,,,,,,,,,,,,,,,,,,
Y380,19780.633,20163.17,19787.58,20618.96,,,,,,,,,,,,,,,,,,,,
Y381,78243.49,80092.01,78527.58,82167.516,,,,,,,,,,,,,,,,,,,,
Y382,289912.62,298390.0,326989.75,353593.12,,,,,,,,,,,,,,,,,,,,
Y383,60165.543,61677.215,63256.31,67757.555,,,,,,,,,,,,,,,,,,,,
Y384,32986.246,34125.684,34991.285,36969.145,,,,,,,,,,,,,,,,,,,,
Y385,53588.613,55190.316,56402.293,59781.5,,,,,,,,,,,,,,,,,,,,
Y386,445450.84,459244.25,484895.56,521083.2,,,,,,,,,,,,,,,,,,,,
Y387,23173.896,25113.555,26164.578,27552.121,,,,,,,,,,,,,,,,,,,,
Y388,4577.7007,4851.215,5022.961,5279.808,,,,,,,,,,,,,,,,,,,,
Y389,4127.3804,4394.4863,4549.6157,4813.4634,,,,,,,,,,,,,,,,,,,,
Y390,3483.6018,3718.7683,3697.599,3819.65,,,,,,,,,,,,,,,,,,,,
Y391,35076.676,37770.863,39334.43,41351.09,,,,,,,,,,,,,,,,,,,,
Y392,14008.13,14878.775,15698.126,16606.475,,,,,,,,,,,,,,,,,,,,
Y393,4382.2236,4858.081,5065.5566,5187.989,,,,,,,,,,,,,,,,,,,,
Y394,1320.3407,1402.6505,1505.8154,1613.824,,,,,,,,,,,,,,,,,,,,
Y395,2614.2534,2655.1248,2846.229,3067.7473,,,,,,,,,,,,,,,,,,,,
Y396,22314.945,23718.877,25108.773,26487.922,,,,,,,,,,,,,,,,,,,,
Y397,13315.662,13973.835,16452.27,18238.754,,,,,,,,,,,,,,,,,,,,
Y398,2845.6265,2984.24,3157.584,3434.2012,,,,,,,,,,,,,,,,,,,,
Y399,1296.3212,1329.4501,1368.9899,1480.6777,,,,,,,,,,,,,,,,,,,,
Y400,5911.7866,6139.505,6454.4526,6852.181,,,,,,,,,,,,,,,,,,,,
Y401,23839.498,24836.621,27399.492,29974.18,,,,,,,,,,,,,,,,,,,,
Y402,4227.5107,4634.6626,6576.2886,6867.7017,,,,,,,,,,,,,,,,,,,,
Y403,1595.6113,1703.4291,1767.9446,1861.7203,,,,,,,,,,,,,,,,,,,,
Y404,553.7444,592.1078,645.4194,691.5043,,,,,,,,,,,,,,,,,,,,
Y405,1139.3413,1144.6702,1304.4042,1459.1267,,,,,,,,,,,,,,,,,,,,
Y406,7474.672,7953.694,10121.034,10726.693,,,,,,,,,,,,,,,,,,,,
Y407,8681.257,8931.599,8809.223,9257.414,,,,,,,,,,,,,,,,,,,,
Y408,4248.8936,4419.7397,4392.6113,4634.046,,,,,,,,,,,,,,,,,,,,
Y409,1172.928,1216.6902,1220.7731,1307.3772,,,,,,,,,,,,,,,,,,,,
Y410,3455.1714,3490.508,3368.425,3555.3289,,,,,,,,,,,,,,,,,,,,
Y411,17512.111,17999.98,17726.635,18682.334,,,,,,,,,,,,,,,,,,,,
Y412,2831.3025,2997.0625,3097.212,3310.6838,,,,,,,,,,,,,,,,,,,,
Y413,3341.0962,3572.1487,3687.6035,3908.5796,,,,,,,,,,,,,,,,,,,,
Y414,988.1922,1050.9714,1014.9811,1093.5195,,,,,,,,,,,,,,,,,,,,
Y415,3267.0493,3423.3413,3581.8943,3860.589,,,,,,,,,,,,,,,,,,,,
Y416,10346.026,11007.995,11346.769,12078.997,,,,,,,,,,,,,,,,,,,,
Y417,67478.516,71473.79,77268.88,82341.05,,,,,,,,,,,,,,,,,,,,
Y418,20972.162,22263.99,23099.201,24437.809,,,,,,,,,,,,,,,,,,,,
Y419,9462.884,9928.945,10313.355,11051.975,,,,,,,,,,,,,,,,,,,,
Y420,20026.844,20707.963,21496.736,22860.695,,,,,,,,,,,,,,,,,,,,
Y421,118277.805,124372.875,131826.27,140592.11,,,,,,,,,,,,,,,,,,,,
Y422,357848.5,370106.56,405169.66,436868.0,,,,,,,,,,,,,,,,,,,,
Y423,81115.12,83758.12,86276.78,92218.46,,,,,,,,,,,,,,,,,,,,
Y424,42515.59,44065.816,45431.64,48241.035,,,,,,,,,,,,,,,,,,,,
Y425,73629.11,75930.3,78018.25,82753.12,,,,,,,,,,,,,,,,,,,,
Y426,564585.25,584214.1,617501.4,662298.94,,,,,,,,,,,,,,,,,,,,
Y427,132017.47,137493.7,142468.25,150678.5,,,,,,,,,,,,,,,,,,,,
Y428,92899.35,98154.8,102976.6,108764.39,,,,,,,,,,,,,,,,,,,,
Y429,9501.859,10046.017,10223.147,10749.743,,,,,,,,,,,,,,,,,,,,
Y430,9507.144,10006.58,9970.761,10717.23,,,,,,,,,,,,,,,,,,,,
Y431,243039.78,254302.02,265053.62,280552.06,,,,,,,,,,,,,,,,,,,,
Y432,18484.414,20062.238,20800.238,22027.512,,,,,,,,,,,,,,,,,,,,
Y433,3857.4683,4160.2935,4358.037,4567.732,,,,,,,,,,,,,,,,,,,,
Y434,2189.709,2306.9875,2377.989,2521.4136,,,,,,,,,,,,,,,,,,,,
Y435,3001.269,3217.012,3137.138,3303.0771,,,,,,,,,,,,,,,,,,,,
Y436,27459.889,29615.125,30677.223,32463.414,,,,,,,,,,,,,,,,,,,,
Y437,9159.929,9491.018,9513.64,9996.478,,,,,,,,,,,,,,,,,,,,
Y438,3197.8335,3324.9297,3408.2217,3625.0664,,,,,,,,,,,,,,,,,,,,
Y439,321.93906,363.12112,368.24197,393.85306,,,,,,,,,,,,,,,,,,,,
Y440,807.6486,837.6842,823.40466,872.5477,,,,,,,,,,,,,,,,,,,,
Y441,13459.275,13966.634,14113.961,14901.024,,,,,,,,,,,,,,,,,,,,
Y442,159114.05,166580.66,172494.12,182247.89,,,,,,,,,,,,,,,,,,,,
Y443,99981.16,105621.8,110745.36,116997.11,,,,,,,,,,,,,,,,,,,,
Y444,12020.88,12731.096,12926.425,13604.349,,,,,,,,,,,,,,,,,,,,
Y445,13338.523,14044.74,13997.929,14985.176,,,,,,,,,,,,,,,,,,,,
Y446,283446.34,297398.0,309726.2,327654.72,,,,,,,,,,,,,,,,,,,,
Y447,36935.332,40440.23,47967.664,49939.223,,,,,,,,,,,,,,,,,,,,
Y448,5791.3257,6093.572,6422.465,6861.299,,,,,,,,,,,,,,,,,,,,
Y449,2837.2932,2995.4998,2954.214,3086.3962,,,,,,,,,,,,,,,,,,,,
Y450,3228.7576,3475.0974,3861.802,4028.1318,,,,,,,,,,,,,,,,,,,,
Y451,48660.977,52825.28,60993.93,63680.625,,,,,,,,,,,,,,,,,,,,
Y452,18064.67,18742.84,19321.758,20581.363,,,,,,,,,,,,,,,,,,,,
Y453,5991.9775,6386.216,6716.7925,7051.856,,,,,,,,,,,,,,,,,,,,
Y454,1012.482,1062.0526,1103.815,1166.7706,,,,,,,,,,,,,,,,,,,,
Y455,1203.2168,1281.7748,1308.0594,1369.1335,,,,,,,,,,,,,,,,,,,,
Y456,26349.033,27473.244,28536.834,30259.762,,,,,,,,,,,,,,,,,,,,
Y457,11194.843,11960.308,13138.586,13743.322,,,,,,,,,,,,,,,,,,,,
Y458,2805.1377,2972.6873,3164.638,3340.414,,,,,,,,,,,,,,,,,,,,
Y459,1196.3069,1237.2491,1243.1353,1317.5807,,,,,,,,,,,,,,,,,,,,
Y460,858.2343,920.7039,998.68787,1037.798,,,,,,,,,,,,,,,,,,,,
Y461,16084.511,17148.943,18544.158,19398.486,,,,,,,,,,,,,,,,,,,,
Y462,22703.295,23847.83,25497.926,27093.385,,,,,,,,,,,,,,,,,,,,
Y463,5741.3296,6062.6606,6367.915,6710.3584,,,,,,,,,,,,,,,,,,,,
Y464,3728.5364,4028.7236,4136.395,4317.219,,,,,,,,,,,,,,,,,,,,
Y465,5246.8315,5513.4976,5592.801,5875.566,,,,,,,,,,,,,,,,,,,,
Y466,37313.41,39223.67,41509.1,43962.773,,,,,,,,,,,,,,,,,,,,
Y467,4545.782,4795.0054,4883.167,5129.494,,,,,,,,,,,,,,,,,,,,
Y468,2576.605,2656.9016,2684.08,2898.151,,,,,,,,,,,,,,,,,,,,
Y469,1953.0803,2101.4563,2388.4973,2496.2493,,,,,,,,,,,,,,,,,,,,
Y470,2840.7256,2892.7676,2936.2527,3194.2893,,,,,,,,,,,,,,,,,,,,
Y471,11913.783,12287.578,12771.51,13741.564,,,,,,,,,,,,,,,,,,,,
Y472,95135.5,101283.92,111445.13,117504.67,,,,,,,,,,,,,,,,,,,,
Y473,22847.262,24006.123,25365.541,26938.445,,,,,,,,,,,,,,,,,,,,
Y474,10055.574,10584.85,11033.561,11697.267,,,,,,,,,,,,,,,,,,,,
Y475,13980.929,14629.076,15268.885,16133.08,,,,,,,,,,,,,,,,,,,,
Y476,141691.06,150129.81,162470.95,171413.27,,,,,,,,,,,,,,,,,,,,
Y477,255020.16,265945.06,282797.06,301247.0,,,,,,,,,,,,,,,,,,,,
Y478,122736.61,129532.664,136080.42,143892.12,,,,,,,,,,,,,,,,,,,,
Y479,22055.36,23269.559,24056.537,25438.0,,,,,,,,,,,,,,,,,,,,
Y480,27242.965,28459.248,29157.887,31148.27,,,,,,,,,,,,,,,,,,,,
Y481,426356.75,445415.03,471163.28,501364.5,,,,,,,,,,,,,,,,,,,,
Y482,4270.8623,4847.529,4917.1777,4969.6353,,,,,,,,,,,,,,,,,,,,
Y483,8674.822,9245.567,9412.022,9839.873,,,,,,,,,,,,,,,,,,,,
Y484,1554.7141,1601.2584,1601.026,1702.7003,,,,,,,,,,,,,,,,,,,,
Y485,1102.5,1211.5823,1239.2362,1275.3121,,,,,,,,,,,,,,,,,,,,
Y486,15732.075,16971.297,17235.58,17886.367,,,,,,,,,,,,,,,,,,,,
Y487,27778.656,29107.908,29634.732,30963.6,,,,,,,,,,,,,,,,,,,,
Y488,29212.281,31549.643,31897.393,33418.86,,,,,,,,,,,,,,,,,,,,
Y489,7058.889,7294.4175,7418.7065,7792.742,,,,,,,,,,,,,,,,,,,,
Y490,20606.027,21590.797,22270.148,23456.967,,,,,,,,,,,,,,,,,,,,
Y491,83997.83,88716.58,90814.56,95184.2,,,,,,,,,,,,,,,,,,,,
Y492,28823.695,29468.268,28393.078,31022.504,,,,,,,,,,,,,,,,,,,,
Y493,19629.152,21569.678,22122.445,23349.361,,,,,,,,,,,,,,,,,,,,
Y494,5070.6797,5387.5933,5452.2764,5864.6367,,,,,,,,,,,,,,,,,,,,
Y495,37078.64,41256.67,41578.57,43435.41,,,,,,,,,,,,,,,,,,,,
Y496,94231.586,101619.67,102484.16,108522.77,,,,,,,,,,,,,,,,,,,,
Y497,60993.574,63326.246,62993.957,67253.55,,,,,,,,,,,,,,,,,,,,
Y498,56903.88,61488.707,62953.54,66261.65,,,,,,,,,,,,,,,,,,,,
Y499,13545.836,13991.144,14181.681,15192.835,,,,,,,,,,,,,,,,,,,,
Y500,55485.945,60516.562,61750.707,64696.168,,,,,,,,,,,,,,,,,,,,
Y501,194029.66,205909.81,209392.92,221673.6,,,,,,,,,,,,,,,,,,,,
Y502,1106925.2,1156923.6,1212603.8,1283040.1,,,,,,,,,,,,,,,,,,,,
Y503,533264.25,559955.6,585581.1,622793.3,,,,,,,,,,,,,,,,,,,,
Y504,219484.05,230727.1,240291.78,255507.92,,,,,,,,,,,,,,,,,,,,
Y505,196765.81,206387.83,207082.89,221375.2,,,,,,,,,,,,,,,,,,,,
Y506,2095233.9,2190032.5,2286053.2,2428527.2,,,,,,,,,,,,,,,,,,,,
Y507,1314.2015,1431.1696,1477.3058,1586.1959,,,,,,,,,,,,,,,,,,,,
Y508,2052.194,2167.8772,2233.372,2331.9985,,,,,,,,,,,,,,,,,,,,
Y509,1581.097,1719.4598,1630.9899,1698.3599,,,,,,,,,,,,,,,,,,,,
Y510,1898.3966,1961.7509,1950.849,2070.2224,,,,,,,,,,,,,,,,,,,,
Y511,1651.0764,1767.3674,1791.0753,1861.4635,,,,,,,,,,,,,,,,,,,,
Y512,1716.7299,1792.9199,1819.048,1927.091,,,,,,,,,,,,,,,,,,,,
Y513,2028.8535,2091.838,2177.258,2342.5017,,,,,,,,,,,,,,,,,,,,
Y514,1801.7576,1967.3768,1896.3867,1960.4387,,,,,,,,,,,,,,,,,,,,
Y515,1387.524,1459.2222,1686.2957,1773.8932,,,,,,,,,,,,,,,,,,,,
Y516,1442.0878,1538.8795,1411.3339,1548.7957,,,,,,,,,,,,,,,,,,,,
Y517,1124.5254,1137.8007,1188.426,1346.3895,,,,,,,,,,,,,,,,,,,,
Y518,1580.288,1730.5464,1780.9601,1839.8624,,,,,,,,,,,,,,,,,,,,
q1,7013.853,5682.9556,9331.151,17427.783,7841.41845703125,5549.142578125,9626.8916015625,17246.1484375,,,,,,,,,,,,,,,,
q2,333849.6,283196.34,361388.47,538021.7,364582.9375,294934.40625,379576.09375,553397.125,,,,,,,,,,,,,,,,
q3,240264.8,236681.16,221927.47,282504.88,239900.109375,233214.9375,229406.40625,271003.5625,,,,,,,,,,,,,,,,
q4,71546.5,59409.117,58248.266,85636.09,76063.96875,59575.90625,60029.2734375,83697.390625,,,,,,,,,,,,,,,,
q5,98404.875,86290.13,82105.42,102240.09,87826.40625,80475.484375,78630.453125,93904.5078125,,,,,,,,,,,,,,,,
q6,101342.1,80126.055,78693.33,117000.56,102339.2265625,79272.0546875,83981.515625,112124.171875,,,,,,,,,,,,,,,,
q7,31661.488,30139.992,27808.207,46070.625,33138.09375,32674.86328125,34937.015625,46663.73828125,,,,,,,,,,,,,,,,
q8,264220.8,230674.9,287675.6,319338.34,329374.75,325770.5625,404249.8125,439268.1875,,,,,,,,,,,,,,,,
q9,136010.28,108002.234,127728.734,131124.89,128266.9609375,110987.6171875,132744.28125,135788.8125,,,,,,,,,,,,,,,,
q10,62560.08,74021.77,65393.395,79410.89,65534.08203125,84572.0390625,76047.921875,92026.6875,,,,,,,,,,,,,,,,
q11,87703.19,98716.37,86435.9,138647.11,87499.5546875,96172.4453125,94935.2265625,127385.9609375,,,,,,,,,,,,,,,,
q12,58193.152,64070.617,53348.89,82269.055,62675.6171875,71736.390625,69124.890625,89695.4453125,,,,,,,,,,,,,,,,
q13,483786.4,453219.22,587510.44,572929.56,561883.25,511800.71875,644820.75,640751.375,,,,,,,,,,,,,,,,
q14,3304785.5,2822907.5,3213189.2,3329725.2,2803316.75,2489927.5,2856170.5,3035421.25,,,,,,,,,,,,,,,,
q15,22574.738,20364.264,21178.717,24919.783,23633.23046875,21465.33203125,23181.458984375,27366.5703125,,,,,,,,,,,,,,,,
q16,41502.36,37222.77,43046.793,46768.89,46917.4921875,41147.1328125,47438.6796875,51204.44921875,,,,,,,,,,,,,,,,
q17,27977.89,25108.531,29455.127,31925.533,32213.455078125,28544.451171875,33075.2734375,35462.63671875,,,,,,,,,,,,,,,,
q18,12340.56,10804.836,11879.7,12408.751,11447.3662109375,10035.1083984375,11737.1376953125,12693.927734375,,,,,,,,,,,,,,,,
q19,557.1062,527.4166,498.5693,557.84644,602.8082275390625,572.8926391601562,546.1348876953125,604.09375,,,,,,,,,,,,,,,,
q20,621.49176,574.1701,513.04626,595.3498,656.73486328125,599.3574829101562,526.5903930664062,623.628662109375,,,,,,,,,,,,,,,,
q21,3154.869,2387.6208,2673.753,2979.284,3305.4970703125,2544.777099609375,2801.279541015625,3226.484375,,,,,,,,,,,,,,,,
q22,3134.0776,2043.5825,2002.987,2650.0164,3305.28515625,2145.709228515625,2059.798828125,2770.02783203125,,,,,,,,,,,,,,,,
q23,2100.0627,2015.0872,1927.1047,2108.1753,2219.53271484375,2136.47021484375,2034.010498046875,2227.340576171875,,,,,,,,,,,,,,,,
q24,1066.1594,957.71747,1297.4261,1057.2129,1133.842041015625,1041.7841796875,1375.7161865234375,1183.244140625,,,,,,,,,,,,,,,,
q25,5496.4575,4465.326,4030.1086,5019.5796,5900.80712890625,4769.169921875,4230.05322265625,5523.6884765625,,,,,,,,,,,,,,,,
q26,1203.4349,636.08966,582.6743,932.47034,1256.9263916015625,694.4193725585938,596.6459350585938,1006.065673828125,,,,,,,,,,,,,,,,
q27,1162.2206,618.22253,322.43402,869.9125,1239.48388671875,645.2427368164062,326.7537841796875,868.6553344726562,,,,,,,,,,,,,,,,
q28,10012.003,4949.7217,3481.783,7876.852,10624.833984375,5238.4423828125,3641.924072265625,8326.626953125,,,,,,,,,,,,,,,,
q29,3085.0132,2547.3975,2337.105,2739.8083,3246.720458984375,2692.773193359375,2472.39306640625,2863.380615234375,,,,,,,,,,,,,,,,
q30,3195.7449,2756.6155,2637.276,2911.3796,3512.908203125,3000.185302734375,2811.21728515625,3170.430908203125,,,,,,,,,,,,,,,,
q31,1442.462,752.437,547.37305,1196.2252,1542.8790283203125,812.0645751953125,591.2726440429688,1285.7108154296875,,,,,,,,,,,,,,,,
q32,336.79465,290.13416,293.75204,286.0316,329.96563720703125,297.0868835449219,286.3784484863281,298.66314697265625,,,,,,,,,,,,,,,,
q33,3138.4717,771.0896,171.93251,1910.2749,3340.2119140625,884.0626220703125,214.52471923828125,2019.587890625,,,,,,,,,,,,,,,,
q34,190.01933,246.16476,160.42511,174.58667,200.36538696289062,248.15347290039062,178.30450439453125,188.64544677734375,,,,,,,,,,,,,,,,
q35,389.28564,250.26326,194.75194,306.2202,412.264892578125,278.7995300292969,214.5742645263672,331.0365905761719,,,,,,,,,,,,,,,,
q36,442.72983,393.0163,385.41757,437.537,503.8578186035156,441.5446472167969,421.60150146484375,499.6278381347656,,,,,,,,,,,,,,,,
q37,591.08624,577.8001,524.7141,616.8437,667.7573852539062,624.1103515625,564.1202392578125,656.6173095703125,,,,,,,,,,,,,,,,
q38,1191.8881,437.08856,196.80917,760.598,1200.7860107421875,448.8639831542969,183.47589111328125,742.8279418945312,,,,,,,,,,,,,,,,
q39,2111.022,2046.7626,1973.3817,1949.1813,2255.049560546875,2125.0322265625,2122.58349609375,2080.680419921875,,,,,,,,,,,,,,,,
q40,11058.549,14069.374,11226.703,12867.476,11527.6240234375,14479.091796875,11491.11328125,12694.140625,,,,,,,,,,,,,,,,
q41,5760.66,7367.7065,5834.2393,6984.913,6043.0205078125,7198.9560546875,5863.7783203125,7256.75634765625,,,,,,,,,,,,,,,,
q42,2399.7734,3129.905,2548.614,2933.0278,2536.493896484375,3134.249267578125,2689.5478515625,2987.823974609375,,,,,,,,,,,,,,,,
q43,2107.3796,3762.6943,2124.2861,2727.7976,2386.05322265625,3754.6337890625,2131.892822265625,3068.7685546875,,,,,,,,,,,,,,,,
q44,1844.4836,2219.4355,2263.6707,2211.7007,2216.29052734375,2551.488525390625,2611.337158203125,2346.041748046875,,,,,,,,,,,,,,,,
q45,8438.579,11348.133,8869.902,9637.571,8768.6357421875,11223.330078125,8938.5458984375,9848.55859375,,,,,,,,,,,,,,,,
q46,1286047.9,1204166.5,1238809.6,1216943.0,1216259.375,1160262.25,1170669.0,1191077.0,,,,,,,,,,,,,,,,
q47,43684.176,44162.453,39106.09,38565.36,38587.19921875,41381.234375,29985.19921875,32449.8203125,,,,,,,,,,,,,,,,
q48,12920.952,11642.754,12349.324,10463.001,11768.1943359375,12690.7021484375,11498.509765625,9352.51171875,,,,,,,,,,,,,,,,
q49,12148.462,12925.177,11551.563,13915.089,12436.4921875,11838.0830078125,11273.302734375,13470.427734375,,,,,,,,,,,,,,,,
q50,387523.1,383333.12,350965.7,404797.25,404959.59375,373086.375,348612.3125,378079.34375,,,,,,,,,,,,,,,,
q51,25869.486,24575.207,28795.502,24857.928,24155.541015625,22412.34375,26522.31640625,23106.5859375,,,,,,,,,,,,,,,,
q52,18220.648,23329.855,18552.256,20293.36,19128.21484375,21667.2265625,18620.232421875,19862.20703125,,,,,,,,,,,,,,,,
q53,674818.06,691734.25,708754.0,697929.75,680859.25,675428.75,670633.6875,656189.3125,,,,,,,,,,,,,,,,
q54,107036.75,93363.16,120915.7,116613.47,111489.7890625,99863.546875,122916.2734375,115713.53125,,,,,,,,,,,,,,,,
q55,122171.39,112109.875,143044.4,115186.67,129283.8046875,117041.1484375,163881.671875,129784.5234375,,,,,,,,,,,,,,,,
q56,184376.86,189503.36,229543.3,175404.75,213337.984375,215697.015625,259826.53125,207747.0,,,,,,,,,,,,,,,,
q57,76571.78,69078.82,84793.05,73631.086,78912.0625,68431.578125,85831.84375,74713.9921875,,,,,,,,,,,,,,,,
q58,59907.926,51439.703,61549.035,58698.914,63841.8125,56557.86328125,66790.4609375,64766.671875,,,,,,,,,,,,,,,,
q59,114442.75,98553.56,129853.85,133755.6,117296.4453125,103610.4140625,125090.2734375,130677.1875,,,,,,,,,,,,,,,,
q60,47079.15,50744.977,69222.44,42335.008,49691.0,54197.5625,69924.265625,46808.1953125,,,,,,,,,,,,,,,,
q61,43306.88,37822.973,53261.965,37084.58,44688.234375,40267.2890625,52174.171875,38104.12890625,,,,,,,,,,,,,,,,
q62,56277.727,39991.773,45678.41,45230.133,54622.08203125,37867.89453125,45755.2265625,45708.734375,,,,,,,,,,,,,,,,
q63,13765100.0,13415186.0,14643595.0,14786888.0,14071330.0,13760848.0,14741364.0,15195071.0,,,,,,,,,,,,,,,,
q64,1022760.56,1010172.0,1123985.8,1022925.6,1084578.875,1071163.5,1194489.875,1111377.625,,,,,,,,,,,,,,,,
q65,63243.375,59853.484,62223.676,63305.273,62720.83984375,58284.67578125,63506.63671875,65889.640625,,,,,,,,,,,,,,,,
